???? ????,?????,?????,??????,,?? ?????,??? ???????,???,?????,????,?????,?????/?????,???? ????,????? ????? ??????,?????? ???,????? ???,??? ?????,??? ?????,???? ?????/?????,????? ????? ??????,????? ???? ??????
2470000,2223000,0,222300,2 ?? 40 ?? - 3 ???? - 100 ??? - ????? -TD-LTE,960323,?????,?????,?????,LTE-40M-limited-tejari,?? ??? ???????,?????,??????,?????,604269,1403/03/05 13:29,TD-LTE,????,?????,1403/06/02 13:28,1403/03/05 13:28
910000,819000,0,81900,40 ??? ?????? ????? (??????? ??????) - TD LTE,7849598,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,604270,1403/03/05 13:33,TD-LTE,??????,?????,1403/11/01 18:00,1403/03/05 13:33
4030000,3627000,0,362700,2 ?? 40 ?? -12???? - 200??? - TD-LTE,7546973,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,????? ??????,604263,1403/03/05 13:33,TD-LTE,????,?????,1401/02/31 14:39,1403/03/05 14:39
2470000,2223000,0,222300,2 ?? 40 ?? - 3 ???? - 100 ??? - ????? -TD-LTE,9208148,?????,?????,?????,LTE-40M-limited-tejari,?? ??? ???????,?????,??????,?????,604271,1403/03/05 13:34,TD-LTE,????,?????,1403/06/02 13:32,1403/03/05 13:32
468000,421200,0,42120,20 ??? ?????? ????? (??????? ??????) - TD LTE,8053673,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,604272,1403/03/05 13:35,TD-LTE,??????,?????,1403/06/16 11:55,1403/03/05 13:35
1664000,1497600,0,149760,80 ??? ?????? ????? (??????? ??????) - TD LTE,6141848,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,?????,???? ??????,604215,1403/03/05 13:35,TD-LTE,??????,?????,1403/05/30 11:15,1403/03/05 13:34
0,0,0,0,???? ????,9412448,?????,?????,?????,LTEplus-IC-80M-limited,?? ??? ???????,?????,?????,???? ????,604277,1403/03/05 13:38,TD-LTE,????,?????,1403/04/04 13:38,1403/03/05 13:38
8222500,7400250,0,740025,2 ?? 40 ?? - 12 ???? -500 ??? - TD-LTE,9488048,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,?????,???? ???? ???,604274,1403/03/05 13:38,TD-LTE,????,???? ?????,1401/02/31 13:44,1403/03/05 13:44
247000,222300,0,22230,10 ??? ?????? ????? (??????? ??????) - TD LTE,5199548,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,????? ?????,604273,1403/03/05 13:39,TD-LTE,??????,?????,1403/03/26 23:07,1403/03/05 13:39
438750,394875,0,39488,2 ?? 40 ?? - 45 ???? - 15 ??? - TD-LTE,2504273,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,604276,1403/03/05 13:39,TD-LTE,????,?????,1403/04/19 13:39,1403/03/05 13:39
3487250,3138525,0,313853,2 ?? 40 ?? - 3 ???? -185 ??? - TD-LTE,3030548,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????? ??????? ,603970,1403/03/05 13:44,TD-LTE,????,?????,1403/06/02 13:44,1403/03/05 13:44
468000,421200,0,42120,20 ??? ?????? ????? (??????? ??????) - TD LTE,3563573,?????,?????,?????,LTE-20M-limited,?? ??? ???????,?????,??????,?????,604283,1403/03/05 13:49,TD-LTE,??????,?????,1403/03/22 12:57,1403/03/05 13:49
16250000,14625000,0,1462500,??????? ???? ???? 2 ?? 40 ?? -12???? - 1000 ??? - TD-LTE,9488273,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,?????,???? ???? ???,604284,1403/03/05 13:50,TD-LTE,????,???? ?????,1401/02/31 13:53,1403/03/05 13:53
247000,222300,0,22230,10 ??? ?????? ????? (??????? ??????) - TD LTE,2695298,?????,?????,?????,LTE-20M-limited,?? ??? ???????,?????,??????,?????,604286,1403/03/05 14:02,TD-LTE,??????,?????,1403/03/19 13:51,1403/03/05 14:02
1144000,1029600,0,102960,2 ?? 20 ?? - 45 ???? - 55 ??? - TD-LTE,8009348,?????,?????,?????,LTE-20M-limited,?? ??? ???????,?????,??????,?????,604288,1403/03/05 14:10,TD-LTE,????,?????,1403/04/19 14:11,1403/03/05 14:11
1872000,1684800,0,168480,2 ?? 20 ?? - 3 ???? - 90 ??? - TD-LTE,4454798,?????,?????,?????,LTE-20M-limited,?? ??? ???????,?????,?????,?????? ??????,604290,1403/03/05 14:10,TD-LTE,????,?????,1403/06/02 14:12,1403/03/05 14:12
468000,421200,0,42120,20 ??? ?????? ????? (??????? ??????) - TD LTE,2854373,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,604291,1403/03/05 14:14,TD-LTE,??????,?????,1403/04/05 1:01,1403/03/05 14:14
910000,819000,0,81900,40 ??? ?????? ????? (??????? ??????) - TD LTE,4867673,?????,?????,?????,LTE-40M-limited-tejari,?? ??? ???????,?????,??????,?????,604292,1403/03/05 14:17,TD-LTE,??????,?????,1403/03/21 13:28,1403/03/05 14:17
487500,438750,0,43875,?? ?? ???????-?? ?? ??- 3 ????,5233748,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,????? ?????,604293,1403/03/05 14:21,TD-LTE,IP,?????,1403/06/05 13:29,1403/03/08 13:14
5128500,4615650,0,461565,??????? ???? ???? 2 ?? 40 ?? -6???? - 300 ??? - TD-LTE,4260848,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????? ???? ,604294,1403/03/05 14:25,TD-LTE,????,?????,1403/09/01 14:25,1403/03/05 14:25
5128500,4615650,0,461565,??????? ???? ???? 2 ?? 40 ?? -6???? - 300 ??? - TD-LTE,5580248,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,604297,1403/03/05 14:35,TD-LTE,????,?????,1403/09/01 14:36,1403/03/05 14:36
8222500,7400250,0,740025,2 ?? 40 ?? - 12 ???? -500 ??? - TD-LTE,9488498,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,?????,???? ???? ???,604298,1403/03/05 14:35,TD-LTE,????,???? ?????,1401/02/31 15:21,1403/03/05 15:21
1950000,1755000,0,175500,100 ??? ?????? ????? (??????? ??????) - TD LTE,8062223,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,????? ?????,603868,1403/03/05 14:40,TD-LTE,??????,?????,1403/06/17 16:30,1403/03/05 14:40
0,0,0,0,??? ????,2337773,?????,?????,?????,LTE-20M-limited,?? ??? ???????,?????,??????,?????,604299,1403/03/05 14:42,TD-LTE,??????,?????,1403/04/04 14:42,1403/03/05 14:42
659100,593190,0,59319,2 ?? 20 ?? - 1 ???? - 32 ??? - TD-LTE,2337773,?????,?????,?????,LTE-20M-limited,?? ??? ???????,?????,??????,?????,604299,1403/03/05 14:42,TD-LTE,????,?????,1403/04/04 14:42,1403/03/05 14:42
247000,222300,0,22230,10 ??? ?????? ????? (??????? ??????) - TD LTE,6436373,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,604301,1403/03/05 14:43,TD-LTE,??????,?????,1403/04/19 15:56,1403/03/05 14:43
292500,263250,-292500,0,2 ?? 40 ?? - 1 ???? - 10 ??? - TD-LTE,7033073,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,?????,???? ????,604300,1403/03/05 14:43,TD-LTE,????,?????,1403/04/05 9:30,1403/03/06 9:30
659100,593190,0,59319,2 ?? 20 ?? - 1 ???? - 32 ??? - TD-LTE,4119323,?????,?????,?????,LTE-20M-limited,?? ??? ???????,?????,??????,?????,604312,1403/03/05 15:13,TD-LTE,????,?????,1403/04/04 15:11,1403/03/05 15:11
247000,222300,0,22230,10 ??? ?????? ????? (??????? ??????) - TD LTE,2147198,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,604320,1403/03/05 15:27,TD-LTE,??????,?????,1403/10/11 14:44,1403/03/05 15:27
1501500,1351350,0,135135,2 ?? 40 ?? - 3 ???? - 70 ??? - TD-LTE,7230623,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,?????,?????? ??????,604317,1403/03/05 15:29,TD-LTE,????,?????,1403/06/02 15:31,1403/03/05 15:31
1950000,1755000,0,175500,100 ??? ?????? ????? (??????? ??????) - TD LTE,9103973,?????,?????,???????,LTE-40M-limited,?? ??? ???????,?????,??????,????? ?????,604321,1403/03/05 15:34,TD-LTE,??????,?????,1403/05/24 13:03,1403/03/05 15:34
0,0,0,-280800,??? ???? 16 ?? - 6???? ( ????????? 4800??? ?????? ????? ????? 2400??? ?????? ??? ????? ),9432248,?????,?????,?????,DSL-128to16M-FUP,?????? ????,?????,?????,???? ????,0,1403/03/05 15:37,ADSL,????,???? ?????,-----,-----
0,0,0,-7020,????? ???,9432248,?????,?????,?????,DSL-128to16M-FUP,?????? ????,?????,?????,???? ????,0,1403/03/05 15:37,ADSL,????? ?????,???? ?????,-----,-----
1950000,1755000,0,175500,100 ??? ?????? ????? (??????? ??????) - TD LTE,2800148,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,????? ?????,604324,1403/03/05 15:42,TD-LTE,??????,?????,1403/03/30 15:11,1403/03/05 15:42
0,0,0,0,???? ????,8078648,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,?????,???? ????,604325,1403/03/05 15:43,TD-LTE,????,?????,1403/04/04 15:43,1403/03/05 15:43
487500,438750,0,43875,?? ?? ???????-?? ?? ??- 3 ????,7859048,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,?????,?????? ??????,604326,1403/03/05 15:47,TD-LTE,IP,?????,1403/06/02 10:35,1403/03/05 15:37
97500,87750,0,8775,3 ??? ?????? ????? (??????? ??????) - TD LTE,3252623,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,604332,1403/03/05 15:49,TD-LTE,??????,?????,1403/03/18 11:08,1403/03/05 15:49
1365000,1228500,0,122850,2 ?? 40 ?? - 1 ???? - 70 ??? - TD-LTE,4968698,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,604334,1403/03/05 15:51,TD-LTE,????,?????,1403/04/04 15:51,1403/03/05 15:51
910000,819000,0,81900,40 ??? ?????? ????? (??????? ??????) - TD LTE,6923048,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,604336,1403/03/05 15:51,TD-LTE,??????,?????,1403/06/01 0:44,1403/03/05 15:51
8222500,7400250,0,740025,2 ?? 40 ?? - 12 ???? -500 ??? - TD-LTE,9489173,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,?????,???? ???? ???,604341,1403/03/05 16:00,TD-LTE,????,???? ?????,1401/02/31 16:04,1403/03/05 16:04
1365000,1228500,0,122850,2 ?? 40 ?? - 1 ???? - 70 ??? - TD-LTE,4621748,?????,?????,?????,LTE-40M-limited,????? ??????,?????,?????,?????? ???????,604318,1403/03/05 16:01,TD-LTE,????,?????,1403/04/04 16:01,1403/03/05 16:01
650000,585000,0,58500,??? ???? ???? ??-8 ?? - 1 ???? ( ????????? 350 ??? ?????? ????? ????? 175 ??? ?????? ??? ????? ),8318723,?????,?????,?????,DSL-128to8M-FUP,?? ??? ???????,?????,??????,?????,604343,1403/03/05 16:03,ADSL,????,?????,1403/04/04 16:00,1403/03/05 16:00
1950000,1755000,0,175500,?? ?? ???????-?? ?? ?? - 12 ????,9488498,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,?????,?????? ???????,604302,1403/03/05 16:04,TD-LTE,IP,?????,1401/02/31 15:21,1403/03/05 14:50
0,0,0,0,??? ????,6119573,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,?????,?????? ???????,604329,1403/03/05 16:14,TD-LTE,??????,?????,1401/02/31 16:14,1403/03/05 16:14
8222500,7400250,0,740025,2 ?? 40 ?? - 12 ???? -500 ??? - TD-LTE,6119573,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,?????,?????? ???????,604329,1403/03/05 16:14,TD-LTE,????,?????,1401/02/31 16:14,1403/03/05 16:14
75400000,67860000,0,6786000,4 ?? 80 ?? - 12 ???? 4800 ??? -BIZ,9447773,?????,?????,?????,LTE-80M-limited,?? ??? ???????,?????,?????,???? ???? ???,604346,1403/03/05 16:17,TD-LTE,????,???? ?????,1401/02/31 16:22,1403/03/05 16:22
659100,593190,0,59319,2 ?? 20 ?? - 1 ???? - 32 ??? - TD-LTE,978098,?????,?????,?????,LTE-20M-limited,?? ??? ???????,?????,??????,?????,604349,1403/03/05 16:26,TD-LTE,????,?????,1403/04/04 16:25,1403/03/05 16:25
1040000,936000,0,93600,2 ?? 40 ?? - 3 ???? - 40 ??? - TD-LTE,9489398,?????,?????,?????,LTE-40M-limited,????? ???????,?????,?????,???? ???? ???,604350,1403/03/05 16:30,TD-LTE,????,???? ?????,1403/06/02 16:30,1403/03/05 16:30
910000,819000,0,81900,40 ??? ?????? ????? (??????? ??????) - TD LTE,8070548,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,604352,1403/03/05 16:31,TD-LTE,??????,?????,1403/06/18 17:38,1403/03/05 16:31
1950000,1755000,0,175500,?? ?? ???????-?? ?? ?? - 12 ????,9487823,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,?????,?????? ??????,604278,1403/03/05 16:54,TD-LTE,IP,?????,1401/02/31 15:50,1403/03/05 13:41
1872000,1684800,0,168480,2 ?? 20 ?? - 3 ???? - 90 ??? - TD-LTE,2091623,?????,?????,?????,LTE-20M-limited,?? ??? ???????,?????,?????,????? ????,604333,1403/03/05 16:55,TD-LTE,????,?????,1403/06/02 16:55,1403/03/05 16:55
0,0,0,0,??? ????,2702723,?????,?????,?????,LTE-20M-limited,?? ??? ???????,?????,??????,?????,604356,1403/03/05 16:58,TD-LTE,??????,?????,1403/04/29 17:06,1403/03/05 16:58
130000,117000,0,11700,5 ??? ?????? ????? (??????? ??????) - TD LTE,2702723,?????,?????,?????,LTE-20M-limited,?? ??? ???????,?????,??????,?????,604356,1403/03/05 16:58,TD-LTE,??????,?????,1403/04/29 17:06,1403/03/05 16:58
130000,117000,0,11700,5 ??? ?????? ????? (??????? ??????) - TD LTE,5862173,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,604359,1403/03/05 17:03,TD-LTE,??????,?????,1403/04/01 11:23,1403/03/05 17:03
0,0,0,0,ip ????,6706823,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,?????,????? ??????,604360,1403/03/05 17:03,TD-LTE,IP,?????,1403/03/06 14:29,1403/03/05 17:03
1950000,1755000,0,175500,100 ??? ?????? ????? (??????? ??????) - TD LTE,5760473,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,?????,?????? ??????,604363,1403/03/05 17:09,TD-LTE,??????,?????,1403/05/14 12:35,1403/03/05 17:08
2379358,2141422.2,0,214142,2??40??  9 ???? 100??? -???? ????? LTE,6234323,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,?????,?????? ???????,604345,1403/03/05 17:15,TD-LTE,????,?????,1403/12/01 17:15,1403/03/05 17:15
2737800,2464020,0,246402, 1 ?? 80??-3 ????- 90???   - LTEplus,9489848,?????,?????,?????,LTEplus-IC-80M-limited,?? ??? ???????,?????,?????,???? ???? ???,604372,1403/03/05 17:21,TD-LTE,????,???? ?????,1403/06/02 17:24,1403/03/05 17:24
468000,421200,0,42120,20 ??? ?????? ????? (??????? ??????) - TD LTE,2061923,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,604375,1403/03/05 17:27,TD-LTE,??????,?????,1403/03/25 23:19,1403/03/05 17:27
2873000,2585700,0,258570,2 ?? 40 ?? - 6 ???? -130 ??? - TD-LTE,8061323,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,????? ?????,604373,1403/03/05 17:28,TD-LTE,????,?????,1403/09/03 12:46,1403/03/07 12:46
975000,877500,0,87750,?? ?? ???????-?? ?? ?? - 6 ????,9487373,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,?????,?????? ??????,604387,1403/03/05 17:38,TD-LTE,IP,?????,1403/09/01 11:35,1403/03/05 17:38
1144000,1029600,0,102960,2 ?? 20 ?? - 45 ???? - 55 ??? - TD-LTE,5628848,?????,?????,?????,LTE-20M-limited,?? ??? ???????,?????,??????,?????,604382,1403/03/05 17:39,TD-LTE,????,?????,1403/04/19 17:39,1403/03/05 17:39
292500,263250,0,26325,2 ?? 40 ?? - 1 ???? - 10 ??? - TD-LTE,5572598,?????,?????,????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,604390,1403/03/05 17:40,TD-LTE,????,?????,1403/04/04 17:41,1403/03/05 17:41
1664000,1497600,0,149760,80 ??? ?????? ????? (??????? ??????) - TD LTE,3633098,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,604391,1403/03/05 17:45,TD-LTE,??????,?????,1403/07/13 19:32,1403/03/05 17:45
910000,819000,0,81900,70 ?? 140 ??? ??? ????? (??????? ?????? ),2677748,?????,?????,?????,DSL-128to8M-FUP,?? ??? ???????,?????,??????,?????,604392,1403/03/05 17:45,ADSL,??????,?????,1403/05/18 12:51,1403/03/05 17:45
0,0,0,0,??? ????,3633098,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,604391,1403/03/05 17:45,TD-LTE,??????,?????,1403/07/13 19:32,1403/03/05 17:45
2437500,2193750,0,219375,2 ?? 40 ?? - 3 ???? -125 ??? - TD-LTE,6489923,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,604400,1403/03/05 17:57,TD-LTE,????,?????,1403/06/03 10:00,1403/03/06 10:00
8222500,7400250,0,740025,2 ?? 40 ?? - 12 ???? -500 ??? - TD-LTE,9490073,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,?????,???? ???? ???,604402,1403/03/05 17:57,TD-LTE,????,???? ?????,1401/02/31 18:01,1403/03/05 18:01
8450000,7605000,0,760500,500 ??? ?????? ????? (??????? ??????) - TD LTE,7151198,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,?????,?????? ???????,604362,1403/03/05 18:03,TD-LTE,??????,?????,1403/11/27 12:25,1403/03/05 18:03
1105000,994500,0,99450,2 ?? 40 ?? - 3 ????- 60 ??? - TD-LTE,5852948,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,?????,?????? ??????,604377,1403/03/05 18:04,TD-LTE,????,?????,1403/06/02 18:05,1403/03/05 18:05
247000,222300,0,22230,10 ??? ?????? ????? (??????? ??????) - TD LTE,6340298,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,604405,1403/03/05 18:21,TD-LTE,??????,?????,1403/03/27 0:23,1403/03/05 18:21
520000,468000,0,46800,??? ???? ???? ??-4 ?? - 1 ???? ( ????????? 160 ??? ?????? ????? ????? 80 ??? ?????? ??? ????? ),1407848,?????,?????,?????,DSL-128to4M-FUP,?? ??? ???????,?????,??????,?????,604406,1403/03/05 18:23,ADSL,????,?????,1403/04/04 18:20,1403/03/05 18:20
247000,222300,0,22230,10 ??? ?????? ????? (??????? ??????) - TD LTE,6578123,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,604410,1403/03/05 18:37,TD-LTE,??????,?????,1403/08/28 21:41,1403/03/05 18:37
247000,222300,0,22230,10 ??? ?????? ????? (??????? ??????) - TD LTE,8962898,?????,??????,?????? ?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,604416,1403/03/05 18:52,TD-LTE,??????,?????,1403/10/17 18:26,1403/03/05 18:52
682500,614250,0,61425,2 ?? 40 ??- 45 ???? -30 ???-TD-LTE,5359748,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,????? ????,604419,1403/03/05 18:59,TD-LTE,????,?????,1403/04/19 18:59,1403/03/05 18:59
468000,421200,0,42120,20 ??? ?????? ????? (??????? ??????) - TD LTE,6631448,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,604421,1403/03/05 19:02,TD-LTE,??????,?????,1403/04/25 10:29,1403/03/05 19:01
1950000,1755000,0,175500,100 ??? ?????? ????? (??????? ??????) - TD LTE,5177723,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,604420,1403/03/05 19:06,TD-LTE,??????,?????,1403/05/31 18:25,1403/03/05 19:06
673075,605767.5,0,60577,50??? ?????? ????? (??????? ??????) - WIR,9101948,?????,???,????,WIR-10MB-limited,?? ??? ???????,?????,?????,???? ??,604422,1403/03/05 19:12,WireLess,??????,?????,1403/11/21 12:02,1403/03/05 19:12
468000,421200,0,42120,20 ??? ?????? ????? (??????? ??????) - TD LTE,4236323,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,604424,1403/03/05 19:13,TD-LTE,??????,?????,1403/03/27 15:57,1403/03/05 19:13
468000,421200,0,42120,20 ??? ?????? ????? (??????? ??????) - TD LTE,4695998,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,604431,1403/03/05 19:24,TD-LTE,??????,?????,1403/06/23 13:40,1403/03/05 19:24
0,0,0,0,???? ?????? ????,3616673,?????,?????,?????,WIR-10MB-limited,?? ??? ???????,?????,?????,????? ??????,604434,1403/03/05 19:36,WireLess,??????,?????,1403/10/02 11:14,1403/03/05 19:36
910000,819000,0,81900,40 ??? ?????? ????? (??????? ??????) - TD LTE,8431898,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,604437,1403/03/05 19:38,TD-LTE,??????,?????,1403/08/20 12:13,1403/03/05 19:38
6370000,5733000,0,573300,2 ?? 40 ?? - 6 ???? - 350 ??? - TD-LTE,5462798,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,?????,?????? ??????,604347,1403/03/05 19:41,TD-LTE,????,?????,1403/09/01 19:41,1403/03/05 19:41
468000,421200,0,42120,20 ??? ?????? ????? (??????? ??????) - TD LTE,2666048,?????,?????,?????,LTE-20M-limited,?? ??? ???????,?????,??????,?????,604442,1403/03/05 19:48,TD-LTE,??????,?????,1403/03/25 23:37,1403/03/05 19:48
900900,810810,0,81081,2 ?? 20 ?? - 45 ???? - 42 ??? - TD-LTE,6282698,?????,?????,?????,LTE-20M-limited,?? ??? ???????,?????,??????,?????,604446,1403/03/05 19:51,TD-LTE,????,?????,1403/04/19 19:50,1403/03/05 19:50
247000,222300,0,22230,10 ??? ?????? ????? (??????? ??????) - TD LTE,2126498,?????,?????,?????,LTE-40M-limited,????? ??????,?????,??????,?????,604448,1403/03/05 19:53,TD-LTE,??????,?????,1403/03/18 12:20,1403/03/05 19:53
1950000,1755000,0,175500,100 ??? ?????? ????? (??????? ??????) - TD LTE,4582823,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,604451,1403/03/05 19:55,TD-LTE,??????,?????,1403/04/12 21:02,1403/03/05 19:55
2600000,2340000,0,234000,2 ?? 20 ?? - 6 ???? - 100 ??? - TD-LTE,5047898,?????,?????,?????,LTE-20M-limited,?? ??? ???????,?????,??????,?????,604447,1403/03/05 19:56,TD-LTE,????,?????,1403/09/01 20:08,1403/03/05 20:08
2313999,2082599.1,0,208259,2 ?? 40 ?? - 6 ???? - 90 ??? - TD-LTE,7552823,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,?????,??????? ?????,604440,1403/03/05 19:56,TD-LTE,????,?????,1403/09/01 20:01,1403/03/05 20:01
0,0,0,0,???? ????,9369923,?????,?????,?????,WIR-6MB-limited,?? ??? ???????,?????,?????,?????,604450,1403/03/05 19:57,WireLess,????,?????,1403/06/02 19:57,1403/03/05 19:57
639600,575640,0,57564,10 ?? - 3 ???? - 70 ??? - WIR,4288298,?????,???,????,WIR-10MB-limited,?? ??? ???????,?????,?????,???? ??,604469,1403/03/05 20:00,WireLess,????,?????,1403/06/02 20:00,1403/03/05 20:00
2313999,2082599.1,0,208259,2 ?? 40 ?? - 6 ???? - 90 ??? - TD-LTE,2977448,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,?????,??????? ?????,604454,1403/03/05 20:12,TD-LTE,????,?????,1403/09/29 9:54,1403/04/02 9:39
1365000,1228500,0,122850,2 ?? 40 ?? - 1 ???? - 70 ??? - TD-LTE,7082573,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,604457,1403/03/05 20:29,TD-LTE,????,?????,1403/04/04 20:27,1403/03/05 20:27
1872000,1684800,0,168480,2 ?? 20 ?? - 3 ???? - 90 ??? - TD-LTE,4468973,?????,?????,?????,LTE-20M-limited,?? ??? ???????,?????,?????,?????? ???????,604355,1403/03/05 20:29,TD-LTE,????,?????,1403/06/01 20:29,1403/03/05 20:29
0,0,0,0,??? ????,4468973,?????,?????,?????,LTE-20M-limited,?? ??? ???????,?????,?????,?????? ???????,604355,1403/03/05 20:29,TD-LTE,????,?????,1403/06/01 20:29,1403/03/05 20:29
468000,421200,0,42120,20 ??? ?????? ????? (??????? ??????) - TD LTE,7537973,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,604458,1403/03/05 20:33,TD-LTE,??????,?????,1403/03/25 20:18,1403/03/05 20:33
292500,263250,0,26325,2 ?? 40 ?? - 1 ???? - 10 ??? - TD-LTE,3295823,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,604459,1403/03/05 20:38,TD-LTE,????,?????,1403/04/04 20:36,1403/03/05 20:36
2437500,2193750,0,219375,2 ?? 40 ?? - 3 ???? -125 ??? - TD-LTE,5264798,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,????? ?????,604280,1403/03/05 20:38,TD-LTE,????,?????,1403/06/02 13:48,1403/03/05 13:48
2470000,2223000,0,222300,2 ?? 40 ?? - 3 ???? - 100 ??? - ????? -TD-LTE,7547873,?????,?????,?????,LTE-40M-limited-tejari,?? ??? ???????,?????,??????,?????,604461,1403/03/05 20:41,TD-LTE,????,?????,1403/07/04 20:26,1403/04/07 20:11
247000,222300,0,22230,10 ??? ?????? ????? (??????? ??????) - TD LTE,2227748,?????,?????,?????,LTE-20M-limited,?? ??? ???????,?????,??????,?????,604462,1403/03/05 20:41,TD-LTE,??????,?????,1403/03/08 11:42,1403/03/05 20:41
2437500,2193750,0,219375,2 ?? 40 ?? - 3 ???? -125 ??? - TD-LTE,8264048,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,?????,????? ?????,604438,1403/03/05 20:45,TD-LTE,????,?????,1403/06/02 20:45,1403/03/05 20:45
